,accession,gene
42991,>NM_100545.7,PSBP-1
42993,>NM_100546.4,AT1G06690
42995,>NM_100547.3,AT1G06700
42997,>NM_100548.2,AT1G06710
42999,>NM_100549.2,AT1G06720
43001,>NM_100550.3,AT1G06730
43003,>NM_100552.4,AT1G06750
43005,>NM_100553.3,AT1G06760
43007,>NM_100554.5,DRIP1
43009,>NM_100555.3,GAUT6
43011,>NM_100556.5,AT1G06790
43013,>NM_100557.2,PLA-I{gamma}1
43015,>NM_100558.3,AT1G06810
43017,>NM_100559.4,CRTISO
43019,>NM_100560.3,AT1G06830
43021,>NM_100561.4,AT1G06840
43023,>NM_100562.3,bZIP52
43025,>NM_100563.4,Plsp2A
43027,>NM_100564.5,AT1G06890
43029,>NM_100565.5,AT1G06900
43031,>NM_100566.2,OFP4
43033,>NM_100567.2,AT1G06930
43035,>NM_100568.4,TIC110
43037,>NM_100570.2,CHX14
43039,>NM_100571.3,AT1G06980
43041,>NM_100572.3,AT1G06990
43043,>NM_100573.4,EXO70B2
43045,>NM_100574.5,SLP1
43047,>NM_100575.4,AT1G07020
43049,>NM_100576.1,AT1G07025
43051,>NM_100577.4,AT1G07030
43053,>NM_100578.4,AT1G07040
43055,>NM_100579.3,AT1G07050
43057,>NM_100580.2,DFO
43059,>NM_100581.3,AT1G07070
43061,>NM_100582.4,AT1G07080
43063,>NM_100583.2,LSH6
43065,>NM_100584.5,F2KP
43067,>NM_100585.2,AT1G07120
43069,>NM_100586.2,STN1
43071,>NM_100587.4,AT1G07135
43073,>NM_100588.4,SIRANBP
43075,>NM_100589.3,MAPKKK13
43077,>NM_100590.4,AT1G07160
43079,>NM_100591.4,AT1G07170
43081,>NM_100592.5,NDA1
43083,>NM_100593.1,AT1G07190
43085,>NM_100594.4,AT1G07200
43087,>NM_100595.6,AT1G07210
43089,>NM_100596.4,AT1G07220
43091,>NM_100597.4,NPC1
43093,>NM_100598.4,UGT71C5
43095,>NM_100599.4,UGT71C4
43097,>NM_100600.4,UGT71C3
43099,>NM_100601.3,AT1G07270
43101,>NM_100602.5,AT1G07280
43103,>NM_100604.3,AT1G07300
43105,>NM_100605.3,AT1G07310
43107,>NM_100606.4,RPL4
43109,>NM_100607.2,AT1G07330
43111,>NM_100608.5,STP2
43113,>NM_100609.4,SR45a
43115,>NM_100610.4,MAC5A
43117,>NM_100611.4,PCNA1
43119,>NM_100612.2,AT1G07380
43121,>NM_100613.5,RLP1
43123,>NM_100614.3,AT1G07400
43125,>NM_100615.3,RABA2b
43127,>NM_100616.3,SMO2-1
43129,>NM_100617.3,HAI2
43131,>NM_100618.5,AT1G07440
43133,>NM_100619.3,AT1G07450
43135,>NM_100620.2,AT1G07460
43137,>NM_100621.4,AT1G07470
43139,>NM_100622.4,AT1G07480
43141,>NM_100623.2,RTFL3
43143,>NM_100625.4,ftsh10
43145,>NM_100626.2,AT1G07520
43147,>NM_100627.5,SCL14
43149,>NM_100629.4,AT1G07550
43151,>NM_100630.3,AT1G07560
43153,>NM_100631.4,APK1A
43155,>NM_100632.3,AT1G07590
43157,>NM_100633.2,MT1A
43159,>NM_100634.2,MT1C
43161,>NM_100635.3,ATOBGM
43163,>NM_100636.3,PLL5
43165,>NM_100637.4,OBP2
43167,>NM_100638.5,AT1G07650
43169,>NM_100639.3,AT1G07660
43171,>NM_100640.4,ECA4
43173,>NM_100641.2,AT1G07680
43175,>NM_100642.5,AT1G07690
43177,>NM_100643.4,AT1G07700
43179,>NM_100644.3,AT1G07705
43181,>NM_100645.2,AT1G07710
43183,>NM_100646.3,KCS3
43185,>NM_100648.2,AT1G07740
43187,>NM_100649.3,RAD51D
43189,>NM_100650.4,AT1G07750
43191,>NM_100651.5,RPS15A
43193,>NM_100652.5,PAI1
43195,>NM_100653.3,HTB1
43197,>NM_100654.3,AT1G07795
43199,>NM_100655.4,ECA1
43201,>NM_100656.6,AT1G07820
43203,>NM_100657.5,AT1G07830
43205,>NM_100658.4,AT1G07840
43207,>NM_100659.5,AT1G07850
43209,>NM_100660.2,AT1G07860
43211,>NM_100661.5,AT1G07870
43213,>NM_100662.4,ATMPK13
43215,>NM_100663.4,APX1
43217,>NM_100664.5,LBD1
43219,>NM_100665.3,RNL
43221,>NM_100666.4,AT1G07920
43223,>NM_100667.4,AT1G07930
43225,>NM_100668.3,AT1G07940
43227,>NM_100669.4,MED22B
43229,>NM_100670.2,PDIL5-1
43231,>NM_100671.4,AT1G07970
43233,>NM_100672.3,NF-YC10
43235,>NM_100673.4,AT1G07990
43237,>NM_100674.3,GATA10
43239,>NM_100675.4,GATA11
43241,>NM_100677.4,TPST
43243,>NM_100678.3,AT1G08040
43245,>NM_100679.5,AT1G08050
43247,>NM_100680.4,MOM
43249,>NM_100681.2,ACA5
43251,>NM_100682.3,OTP82
43253,>NM_100683.3,ACA7
43255,>NM_100684.3,NRT2:1
43257,>NM_100685.1,NRT2.2
43259,>NM_100687.4,AT1G08110
43261,>NM_100688.4,AT1G08120
43263,>NM_100689.5,LIG1
43265,>NM_100690.3,ATCHX5
43267,>NM_100691.2,AT1G08170
43269,>NM_100692.3,AT1G08180
43271,>NM_100693.4,VPS41
43273,>NM_100694.5,AXS2
43275,>NM_100695.3,AT1G08210
43277,>NM_100696.4,AT1G08220
43279,>NM_100698.4,ADT6
43281,>NM_100699.6,TIL1
43283,>NM_100700.2,AT1G08270
43285,>NM_100701.3,AT1G08280
43287,>NM_100702.4,WIP3
43289,>NM_100703.5,NVL
43291,>NM_100704.5,AT1G08310
43293,>NM_100705.4,TGA9
43295,>NM_100707.4,AT1G08340
43297,>NM_100708.2,AT1G08350
43299,>NM_100709.5,AT1G08360
43301,>NM_100710.4,DCP1
43303,>NM_100711.4,PSAO
43305,>NM_100712.5,AT1G08390
43307,>NM_100713.3,AT1G08400
43309,>NM_100714.3,AT1G08410
43311,>NM_100715.4,BSL2
43313,>NM_100716.5,ALMT1
43315,>NM_100717.2,AT1G08440
43317,>NM_100718.5,CRT3
43319,>NM_100719.4,HDA08
43321,>NM_100720.3,SSL3
43323,>NM_100721.5,SDH6
43325,>NM_100722.5,CPNIFS
43327,>NM_100723.4,ENODL18
43329,>NM_100724.3,FATB
43331,>NM_100725.4,ALB1
43333,>NM_100726.5,AT1G08530
43335,>NM_100727.4,SIG2
43337,>NM_100728.4,NPQ1
43339,>NM_100729.4,SYP111
43341,>NM_100730.4,ACHT4
43343,>NM_100731.5,AT1G08580
43345,>NM_100732.3,AT1G08590
43347,>NM_100733.5,ATRX
43349,>NM_100734.3,AT1G08610
43351,>NM_100735.7,PKDM7D
43353,>NM_100736.3,THA1
43355,>NM_100737.4,CJD1
43357,>NM_100738.3,PPCK1
43359,>NM_100739.6,MGP2
43361,>NM_100740.5,AT1G08670
43363,>NM_100741.4,ZIGA4
43365,>NM_100743.4,PS1
43367,>NM_100744.3,AT1G08710
43369,>NM_100745.2,EDR1
43371,>NM_100746.3,XIC
43373,>NM_100749.3,AT1G08750
43375,>NM_100750.3,AT1G08760
43377,>NM_100751.4,PRA1.E
43379,>NM_100752.4,AIP3
43381,>NM_100753.2,AT1G08790
43383,>NM_100754.3,AT1G08800
43385,>NM_100755.3,MYB60
43387,>NM_100756.2,VAP27-2
43389,>NM_100757.4,CSD1
43391,>NM_100759.4,BON3
43393,>NM_100760.5,H2AXA
43395,>NM_100761.4,AT1G08890
43397,>NM_100762.2,AT1G08900
43399,>NM_100763.5,AT1G08910
43401,>NM_100764.4,ESL1
43403,>NM_100765.5,ERD6
43405,>NM_100766.3,AT1G08940
43407,>NM_100767.6,CAX11
43409,>NM_100768.4,NF-YC9
43411,>NM_100769.4,AMI1
43413,>NM_100770.5,PGSIP5
43415,>NM_100771.4,NP1
43417,>NM_100772.5,AT1G09010
43419,>NM_100773.4,SNF4
43421,>NM_100774.2,NF-YB4
43423,>NM_100775.3,AT1G09040
43425,>NM_100776.3,AT1G09050
43427,>NM_100777.3,AT1G09060
43429,>NM_100778.3,SRC2
43431,>NM_100779.5,BIP3
43433,>NM_100780.3,RBOHB
43435,>NM_100781.5,RPT5B
43437,>NM_100782.5,AT1G09130
43439,>NM_100783.6,SR30
43441,>NM_100784.4,AT1G09150
43443,>NM_100785.3,PP2-B15
43445,>NM_100786.4,AT1G09160
43447,>NM_100787.3,AT1G09170
43449,>NM_100788.3,SARA1A
43451,>NM_100789.4,AT1G09190
43453,>NM_100790.3,AT1G09200
43455,>NM_100791.4,CRT1b
43457,>NM_100792.3,AT1G09220
43459,>NM_100793.4,AT1G09230
43461,>NM_100794.4,NAS3
43463,>NM_100795.4,AT1G09250
43465,>NM_100796.2,AT1G09260
43467,>NM_100797.6,IMPA-4
43469,>NM_100798.4,AT1G09280
43471,>NM_100799.3,AT1G09290
43473,>NM_100800.4,AT1G09300
43475,>NM_100801.3,AT1G09310
43477,>NM_100802.5,AT1G09320
43479,>NM_100803.4,AT1G09330
43481,>NM_100804.4,CRB
43483,>NM_100805.2,GolS3
43485,>NM_100806.1,AT1G09360
43487,>NM_100807.3,AT1G09370
43489,>NM_100808.3,UMAMIT25
43491,>NM_100809.5,AT1G09390
43493,>NM_100810.2,AT1G09400
43495,>NM_100811.2,AT1G09410
43497,>NM_100812.3,NIMIN-3
43499,>NM_100813.2,G6PD4
43501,>NM_100814.4,ACLA-3
43503,>NM_100815.4,AT1G09440
43505,>NM_100816.5,Haspin
43507,>NM_100817.4,AT1G09460
43509,>NM_100818.5,AT1G09470
43511,>NM_100819.3,AT1G09480
43513,>NM_100820.4,AT1G09490
43515,>NM_100821.3,AT1G09500
43517,>NM_100822.4,AT1G09510
43519,>NM_100823.4,AT1G09520
43521,>NM_100824.3,PIF3
43523,>NM_100825.5,MYB61
43525,>NM_100826.3,AT1G09550
43527,>NM_100827.4,GLP5
43529,>NM_100828.4,PHYA
43531,>NM_100829.2,AT1G09575
43533,>NM_100830.5,AT1G09580
43535,>NM_100831.4,AT1G09590
43537,>NM_100832.2,AT1G09600
43539,>NM_100833.2,GXM3
43541,>NM_100834.5,AT1G09620
43543,>NM_100835.3,RAB11c
43545,>NM_100836.4,AT1G09640
43547,>NM_100837.4,AT1G09650
43549,>NM_100838.6,AT1G09660
43551,>NM_100840.2,AT1G09680
43553,>NM_100841.4,AT1G09690
43555,>NM_100842.4,HYL1
43557,>NM_100843.5,AT1G09710
43559,>NM_100844.2,NET2B
43561,>NM_100845.3,AT1G09730
43563,>NM_100846.6,AT1G09740
43565,>NM_100847.3,AT1G09750
43567,>NM_100848.4,U2A'
43569,>NM_100849.3,CDC5
43571,>NM_100850.3,iPGAM1
43573,>NM_100851.2,COBL6
43575,>NM_100852.2,ATP-PRT2
43577,>NM_100853.4,AT1G09800
43579,>NM_100854.5,ECT11
43581,>NM_100855.4,POLD4
43583,>NM_100856.3,AT1G09820
43585,>NM_100857.4,PUR2
43587,>NM_100858.5,SK41
43589,>NM_100859.3,XBCP3
43591,>NM_100860.3,PUP16
43593,>NM_100861.4,AT1G09870
43595,>NM_100862.2,AT1G09880
43597,>NM_100863.6,AT1G09890
43599,>NM_100864.1,AT1G09900
43601,>NM_100865.2,AT1G09910
43603,>NM_100866.5,AT1G09920
43605,>NM_100867.2,OPT2
43607,>NM_100868.3,HEMA2
43609,>NM_100869.4,RAS1
43611,>NM_100870.3,SUT4
43613,>NM_100871.3,LRR XI-23
43615,>NM_100872.6,AT1G09980
43617,>NM_100874.2,AT1G10000
43619,>NM_100875.1,AAP8
43621,>NM_100876.4,AT1G10020
43623,>NM_100877.3,ERG28
43625,>NM_100878.5,AT1G10040
43627,>NM_100879.2,AT1G10050
43629,>NM_100880.3,BCAT-1
43631,>NM_100881.3,BCAT-2
43633,>NM_100883.3,AT1G10090
43635,>NM_100884.2,AT1G10100
43637,>NM_100885.4,AT1G10110
43639,>NM_100886.7,AT1G10120
43641,>NM_100887.3,ECA3
43643,>NM_100888.4,AT1G10140
43645,>NM_100889.4,AT1G10150
43647,>NM_100891.3,NFXL1
43649,>NM_100892.3,AT1G10180
43651,>NM_100893.4,AT1G10190
43653,>NM_100894.4,WLIM1
43655,>NM_100895.3,MPK1
43657,>NM_100897.3,SK18
43659,>NM_100898.3,FRS11
43661,>NM_100899.1,AT1G10250
43663,>NM_100901.3,GRP23
43665,>NM_100902.3,AT1G10280
43667,>NM_100903.4,ADL6
43669,>NM_100904.1,AT1G10300
43671,>NM_100905.4,AT1G10310
43673,>NM_100906.1,AT1G10320
43675,>NM_100907.2,AT1G10330
43677,>NM_100908.3,AT1G10340
43679,>NM_100909.4,AT1G10350
43681,>NM_100910.5,GSTU18
43683,>NM_100911.6,ERD9
43685,>NM_100912.3,AT1G10380
43687,>NM_100913.2,AT1G10385
43689,>NM_100914.4,AT1G10390
43691,>NM_100915.4,AT1G10400
43693,>NM_100916.5,AT1G10410
43695,>NM_100918.3,PP2A-2
43697,>NM_100919.5,SNL6
43699,>NM_100920.4,GLP7
43701,>NM_100921.3,ARR4
43703,>NM_100922.3,ZFP5
43705,>NM_100923.4,AT1G10490
43707,>NM_100924.3,CPISCA
43709,>NM_100925.2,emb2004
43711,>NM_100926.3,Pol{lambda}
43713,>NM_100927.4,PRIN2
43715,>NM_100928.4,AT1G10530
43717,>NM_100929.5,NAT8
43719,>NM_100930.4,XTH33
43721,>NM_100931.3,PUB18
43723,>NM_100932.4,OTS2
43725,>NM_100933.3,AT1G10580
43727,>NM_100934.4,AT1G10585
43729,>NM_100935.4,AT1G10590
43731,>NM_100936.3,AMSH2
43733,>NM_100937.3,AT1G10610
43735,>NM_100938.2,PERK11
43737,>NM_100939.4,ARFA1F
43739,>NM_100940.7,AT1G10640
43741,>NM_100941.4,AT1G10650
43743,>NM_100942.3,AT1G10660
43745,>NM_100943.4,ACLA-1
43747,>NM_100944.2,PGP10
43749,>NM_100945.3,AT1G10690
43751,>NM_100946.3,PRS3
43753,>NM_100948.3,AT1G10720
43755,>NM_100949.2,AT1G10730
43757,>NM_100950.5,AT1G10740
43759,>NM_100951.4,AT1G10750
43761,>NM_100952.4,SEX1
43763,>NM_100953.3,AT1G10770
43765,>NM_100954.3,AT1G10780
43767,>NM_100955.2,AT1G10790
43769,>NM_100956.2,AT1G10800
43771,>NM_100957.3,AT1G10810
43773,>NM_100958.2,AT1G10820
43775,>NM_100959.5,Z-ISO
43777,>NM_100960.3,TIF3H1
43779,>NM_100962.4,AGD4
43781,>NM_100964.5,AT1G10890
43783,>NM_100965.5,AT1G10900
43785,>NM_100966.3,EMB3103
43787,>NM_100967.3,LOV1
43789,>NM_100968.3,RECQ4A
43791,>NM_100969.4,SNRK2.4
43793,>NM_100970.4,TMN1
43795,>NM_100971.3,FD1
43797,>NM_100973.3,AT1G10980
43799,>NM_100974.4,AT1G10990
43801,>NM_100975.3,MLO4
43803,>NM_100976.3,AT1G11020
43805,>NM_100977.2,AT1G11040
43807,>NM_100978.2,AT1G11050
43809,>NM_100979.4,AT1G11060
43811,>NM_100981.4,scpl31
43813,>NM_100982.3,AT1G11090
43815,>NM_100983.5,AT1G11100
43817,>NM_100985.3,AT1G11120
43819,>NM_100986.4,SUB
43821,>NM_100988.4,AT1G11160
43823,>NM_100989.5,AT1G11170
43825,>NM_100990.4,SCAMP2
43827,>NM_100991.2,BFN1
43829,>NM_100992.4,AT1G11200
43831,>NM_100993.3,AT1G11210
43833,>NM_100994.3,AT1G11220
43835,>NM_100995.3,AT1G11230
43837,>NM_100996.3,AT1G11240
43839,>NM_100997.2,SYP125
43841,>NM_100998.4,STP1
43843,>NM_101000.5,AT1G11270
43845,>NM_101001.3,AT1G11280
43847,>NM_101002.2,CRR22
43849,>NM_101003.3,AT1G11300
43851,>NM_101004.4,MLO2
43853,>NM_101005.4,AT1G11320
43855,>NM_101006.2,AT1G11330
43857,>NM_101007.3,AT1G11340
43859,>NM_101008.3,SD1-13
43861,>NM_101009.4,AT1G11360
43863,>NM_101010.2,AT1G11370
43865,>NM_101011.3,AT1G11380
43867,>NM_101012.5,AT1G11390
43869,>NM_101013.1,PYM
43871,>NM_101014.4,AT1G11410
43873,>NM_101015.2,DUF2
43875,>NM_101016.4,MORF9
43877,>NM_101017.3,AT1G11440
43879,>NM_101018.3,UMAMIT27
43881,>NM_101019.2,UMAMIT26
43883,>NM_101020.2,AT1G11470
43885,>NM_101021.4,AT1G11480
43887,>NM_101022.2,AT1G11490
43889,>NM_101023.3,AT1G11500
43891,>NM_101024.2,AT1G11510
43893,>NM_101025.1,AT1G11520
43895,>NM_101026.3,CXXS1
43897,>NM_101027.4,AT1G11540
43899,>NM_101028.4,XTH8
43901,>NM_101029.2,AT1G11560
43903,>NM_101030.4,NTL
43905,>NM_101031.3,PMEPCRA
43907,>NM_101032.3,AT1G11590
43909,>NM_101033.4,CYP77B1
43911,>NM_101034.3,CYP71A18
43913,>NM_101035.1,AT1G11620
43915,>NM_101036.3,AT1G11630
43917,>NM_101037.4,RBP45B
43919,>NM_101038.5,AT1G11660
43921,>NM_101039.4,AT1G11670
43923,>NM_101040.4,CYP51G1
43925,>NM_101041.1,AT1G11690
43927,>NM_101042.4,AT1G11700
43929,>NM_101043.2,AT1G11710
43931,>NM_101044.3,SS3
43933,>NM_101045.2,AT1G11730
43935,>NM_101046.3,AT1G11740
43937,>NM_101047.3,CLPP6
43939,>NM_101048.4,MED32
43941,>NM_101049.3,AT1G11770
43943,>NM_101050.4,AT1G11780
43945,>NM_101051.3,ADT1
43947,>NM_101052.3,AT1G11800
43949,>NM_101053.3,AT1G11810
43951,>NM_101054.3,AT1G11820
43953,>NM_101055.4,GLX1
43955,>NM_101056.2,AT1G11850
43957,>NM_101057.5,AT1G11860
43959,>NM_101058.2,SRS
43961,>NM_101059.3,AT1G11880
43963,>NM_101060.4,SEC22
43965,>NM_101061.3,AT1G11900
43967,>NM_101062.4,APA1
43969,>NM_101063.3,AT1G11915
43971,>NM_101064.2,AT1G11920
43973,>NM_101065.3,AT1G11930
43975,>NM_101066.5,AT1G11940
43977,>NM_101067.6,AT1G11950
43979,>NM_101068.6,AT1G11960
43981,>NM_101069.1,AT1G11970
43983,>NM_101070.1,RUB3
43985,>NM_101071.3,AT1G11990
43987,>NM_101072.4,AT1G12000
43989,>NM_101073.3,AT1G12010
43991,>NM_101075.3,AT1G12030
43993,>NM_101076.2,LRX1
43995,>NM_101077.6,AT1G12050
43997,>NM_101078.3,BAG5
43999,>NM_101079.2,AT1G12070
44001,>NM_101080.2,AT1G12080
44003,>NM_101081.3,ELP
44005,>NM_101082.3,AT1G12100
44007,>NM_101083.4,NRT1.1
44009,>NM_101084.4,AT1G12120
44011,>NM_101085.2,AT1G12130
44013,>NM_101086.5,FMO GS-OX5
44015,>NM_101087.3,AT1G12150
44017,>NM_101088.4,AT1G12160
44019,>NM_101089.1,AT1G12170
44021,>NM_101090.3,AT1G12180
44023,>NM_101091.1,AT1G12190
44025,>NM_101092.4,FMO
44027,>NM_101093.2,RFL1
44029,>NM_101094.3,RPS5
44031,>NM_101095.4,AT1G12230
44033,>NM_101096.3,ATBETAFRUCT4
44035,>NM_101097.4,AT1G12250
44037,>NM_101098.5,NAC007
44039,>NM_101099.5,Hop1
44041,>NM_101100.2,SUMM2
44043,>NM_101101.5,AT1G12290
44045,>NM_101102.3,AT1G12300
44047,>NM_101103.4,AT1G12310
44049,>NM_101104.4,AT1G12320
44051,>NM_101105.5,AT1G12330
44053,>NM_101106.2,AT1G12340
44055,>NM_101107.4,COAB
44057,>NM_101108.4,KEU
44059,>NM_101109.1,PHR1
44061,>NM_101110.4,AT1G12380
44063,>NM_101111.5,AT1G12390
44065,>NM_101112.3,AT1G12400
44067,>NM_101113.4,CLP2
44069,>NM_101114.4,ACR8
44071,>NM_101115.3,ARK3
44073,>NM_101116.6,AT1G12440
44075,>NM_101117.5,AT1G12450
44077,>NM_101118.4,AT1G12460
44079,>NM_101119.7,AT1G12470
44081,>NM_101120.3,OZS1
44083,>NM_101121.1,AT1G12490
44085,>NM_101122.4,AT1G12500
44087,>NM_101123.4,CCS
44089,>NM_101124.5,AT1G12530
44091,>NM_101125.5,AT1G12540
44093,>NM_101126.3,HPR3
44095,>NM_101127.4,EXPA7
44097,>NM_101128.5,AT1G12570
44099,>NM_101129.3,PEPKR1
44101,>NM_101130.3,AT1G12600
44103,>NM_101131.4,DDF1
44105,>NM_101132.2,AT1G12620
44107,>NM_101133.3,AT1G12630
44109,>NM_101134.5,LPLAT1
44111,>NM_101135.3,AT1G12650
44113,>NM_101138.4,PEPKR2
44115,>NM_101141.4,PP2-A12
44117,>NM_101143.4,AT1G12730
44119,>NM_101144.5,CYP87A2
44121,>NM_101145.3,RBL6
44123,>NM_101146.3,AT1G12760
44125,>NM_101147.3,EMB1586
44127,>NM_101148.4,UGE1
44129,>NM_101149.4,AT1G12790
44131,>NM_101150.5,AT1G12800
44133,>NM_101151.2,AT1G12810
44135,>NM_101152.5,AFB3
44137,>NM_101153.3,AT1G12830
44139,>NM_101154.4,DET3
44141,>NM_101155.3,AT1G12845
44143,>NM_101156.3,AT1G12850
44145,>NM_101157.3,SCRM2
44147,>NM_101158.1,AT1G12870
44149,>NM_101159.2,NUDT12
44151,>NM_101160.2,AT1G12890
44153,>NM_101161.3,GAPA-2
44155,>NM_101162.3,ATAN11
44157,>NM_101163.2,ERF1-2
44159,>NM_101164.5,AT1G12930
44161,>NM_101165.3,NRT2.5
44163,>NM_101166.4,RSH2
44165,>NM_101167.1,AT1G12960
44167,>NM_101168.2,PIRL3
44169,>NM_101169.3,ESR1
44171,>NM_101170.4,AT1G12990
44173,>NM_101171.4,AT1G13000
44175,>NM_101172.3,EIF4B2
44177,>NM_101173.5,AT1G13030
44179,>NM_101174.2,AT1G13040
44181,>NM_101175.5,AT1G13050
44183,>NM_101176.3,PBE1
44185,>NM_101178.4,CYP71B2
44187,>NM_101179.3,CYP71B28
44189,>NM_101180.2,CYP71B29
44191,>NM_101181.3,CYP71B7
44193,>NM_101182.4,GLE1
44195,>NM_101183.4,AT1G13130
44197,>NM_101184.6,CYP86C3
44199,>NM_101185.3,CYP86C4
44201,>NM_101186.5,AT1G13160
44203,>NM_101187.3,ORP1D
44205,>NM_101188.3,DIS1
44207,>NM_101189.4,AT1G13190
44209,>NM_101190.7,AT1G13195
44211,>NM_101191.1,AT1G13200
44213,>NM_101192.3,ACA.l
44215,>NM_101193.3,LINC2
44217,>NM_101194.2,LINC2
44219,>NM_101195.3,AT1G13230
44221,>NM_101196.3,GATL3
44223,>NM_101197.4,RAV1
44225,>NM_101198.4,MAP1C
44227,>NM_101199.4,AOC4
44229,>NM_101200.2,DOT5
44231,>NM_101201.2,HRS1
44233,>NM_101202.5,AT1G13310
44235,>NM_101203.5,PP2AA3
44237,>NM_101204.3,AHP2
44239,>NM_101205.3,AT1G13340
44241,>NM_101206.5,AT1G13350
44243,>NM_101207.3,AT1G13370
44245,>NM_101208.3,AT1G13380
44247,>NM_101209.4,AT1G13390
44249,>NM_101210.3,NUB
44251,>NM_101211.4,AT1G13410
44253,>NM_101212.3,ST4B
44255,>NM_101213.3,ST4C
44257,>NM_101214.4,GAPC2
44259,>NM_101215.4,GT-1
44261,>NM_101216.2,AT1G13460
44263,>NM_101217.4,AT1G13470
44265,>NM_101218.3,AT1G13480
44267,>NM_101219.2,AT1G13490
44269,>NM_101220.1,AT1G13500
44271,>NM_101221.2,AT1G13510
44273,>NM_101222.4,AT1G13520
44275,>NM_101223.2,AT1G13530
44277,>NM_101224.2,AT1G13540
44279,>NM_101225.2,AT1G13550
44281,>NM_101226.5,AAPT1
44283,>NM_101227.3,AT1G13570
44285,>NM_101228.2,LAG13
44287,>NM_101229.3,PSK1
44289,>NM_101230.4,bZIP58
44291,>NM_101231.4,AT1G13610
44293,>NM_101232.3,RGF2
44295,>NM_101233.4,AT1G13630
44297,>NM_101234.4,AT1G13640
44299,>NM_101235.5,AT1G13650
44301,>NM_101236.5,AT1G13670
44303,>NM_101237.4,AT1G13680
44305,>NM_101238.5,ATE1
44307,>NM_101239.4,PGL1
44309,>NM_101240.4,CYP78A5
44311,>NM_101241.5,AT1G13730
44313,>NM_101242.3,AFP2
44315,>NM_101243.5,AT1G13750
44317,>NM_101244.2,AT1G13760
44319,>NM_101245.5,RUS3
44321,>NM_101246.6,AT1G13780
44323,>NM_101247.3,FDM4
44325,>NM_101248.2,FAC19
44327,>NM_101249.3,AT1G13810
44329,>NM_101250.4,AT1G13820
44331,>NM_101251.5,AT1G13830
44333,>NM_101252.3,QUL1
44335,>NM_101253.3,DRL1
44337,>NM_101254.4,AT1G13880
44339,>NM_101255.2,SNAP30
44341,>NM_101256.3,PAP2
44343,>NM_101257.4,AT1G13910
44345,>NM_101258.2,AT1G13920
44347,>NM_101259.3,AT1G13930
44349,>NM_101260.3,AT1G13940
44351,>NM_101261.3,ELF5A-1
44353,>NM_101262.3,WRKY4
44355,>NM_101263.5,AT1G13970
44357,>NM_101264.4,GN
44359,>NM_101265.4,AT1G13990
44361,>NM_101266.4,VIK
44363,>NM_101267.4,AT1G14010
44365,>NM_101268.3,AT1G14020
44367,>NM_101269.2,LSMT-L
44369,>NM_101270.3,AT1G14040
44371,>NM_101273.3,FUT6
44373,>NM_101276.3,FUT9
44375,>NM_101277.3,AT1G14120
44377,>NM_101278.5,AT1G14130
44379,>NM_101279.2,UCP3
44381,>NM_101280.3,PnsL2
44383,>NM_101281.3,AT1G14160
44385,>NM_101282.4,AT1G14170
44387,>NM_101283.6,AT1G14180
44389,>NM_101284.3,AT1G14185
44391,>NM_101285.1,AT1G14190
44393,>NM_101286.3,AT1G14200
44395,>NM_101287.4,AT1G14210
44397,>NM_101288.2,AT1G14220
44399,>NM_101289.5,AT1G14230
44401,>NM_101290.5,AT1G14240
44403,>NM_101291.3,AT1G14250
44405,>NM_101292.3,AT1G14260
44407,>NM_101293.5,AT1G14270
44409,>NM_101294.3,PKS2
44411,>NM_101295.5,SBH2
44413,>NM_101296.5,AT1G14300
44415,>NM_101297.4,AT1G14310
44417,>NM_101298.3,SAC52
44419,>NM_101299.4,AT1G14330
44421,>NM_101300.4,AT1G14340
44423,>NM_101301.5,AT1G14345
44425,>NM_101302.3,FLP
44427,>NM_101303.4,UTR3
44429,>NM_101304.4,APK2A
44431,>NM_101305.4,IQD28
44433,>NM_101307.5,UBC1
44435,>NM_101308.4,WHY1
44437,>NM_101309.5,AT59
44439,>NM_101310.4,AT1G14430
44441,>NM_101311.6,HB31
44443,>NM_101312.3,AT1G14450
44445,>NM_101313.3,AT1G14460
44447,>NM_101314.2,AT1G14470
44449,>NM_101315.4,AT1G14480
44451,>NM_101316.3,AT1G14490
44453,>NM_101317.2,AT1G14500
44455,>NM_101318.4,AL7
44457,>NM_101319.4,MIOX1
44459,>NM_101321.4,PER4
44461,>NM_101322.2,AT1G14550
44463,>NM_101323.3,AT1G14560
44465,>NM_101324.4,AT1G14570
44467,>NM_101325.4,AT1G14580
44469,>NM_101326.5,AT1G14590
44471,>NM_101327.5,AT1G14600
44473,>NM_101328.4,TWN2
44475,>NM_101329.4,DECOY
44477,>NM_101330.5,AT1G14630
44479,>NM_101331.2,AT1G14640
44481,>NM_101332.4,AT1G14650
44483,>NM_101333.5,NHX8
44485,>NM_101334.3,AT1G14670
44487,>NM_101335.2,AT1G14680
44489,>NM_101336.4,BPC2
44491,>NM_101337.4,HB32
44493,>NM_101338.4,MAP65-7
44495,>NM_101339.5,PAP3
44497,>NM_101340.4,AT1G14710
44499,>NM_101341.4,XTH28
44501,>NM_101342.4,AT1G14730
44503,>NM_101343.2,TTA1
44505,>NM_101344.3,SDS
44507,>NM_101345.2,KNATM
44509,>NM_101346.3,AT1G14770
44511,>NM_101347.4,AT1G14780
44513,>NM_101348.4,RDR1
44515,>NM_101349.1,AT1G14800
